temperature_c,humidity_pct,wind_speed,cloud_cover_pct,pressure_hpa,rain_flag,slope_angle_deg,cohesion_kpa,friction_angle_deg,slope_height_m,unit_weight_knm3,pore_water_pressure_ratio,reinforcement_type,reinforcement_numeric,factor_of_safety,compressive_strength_mpa
31.75030370617048,50.03033227976229,17.76066273065388,1.978943083306328,1001.5717777961166,0,24.562428763502872,16.70951155710891,26.04284330228295,41.71874485001428,17.91229140198042,0.3170914899534895,Drainage,3,2.134875899841883,50.02428578563152
34.4654585558191,51.93943659144392,12.995817134168616,42.84011694565088,1018.9512813318612,0,57.56931092002389,12.966948253777884,28.19137574804107,10.020169469925628,21.118528947223798,0.3562929603310709,Drainage,3,1.4825677609467165,23.54675871392777
29.97896410541809,43.359500291490775,10.711002640838,18.32707471881192,1044.8620557941772,0,31.80303060461524,6.283401117739171,27.995898082299178,49.79662690647915,16.39493860652042,0.7315073696663607,Geosynthetics,2,0.8777527236378901,65.8582890967363
21.5369840563233,93.13465428405225,1.4244492228378247,71.89489921540743,990.9355668250896,1,31.46824101945885,45.91868658827222,28.16235819158129,39.783132136003175,17.92144648535218,0.5500593151228819,Geosynthetics,2,3.0,39.94291786644846
29.513229407161383,90.087869383268,3.5203042355582204,0.7866902523575692,1040.7130729051646,0,43.90397550954656,5.370040912500119,36.8241043277954,31.100450792293152,18.66361843293692,0.6683510406713152,Retaining Wall,0,0.9912589600787352,43.77233247096687
12.956860646723332,62.31475529231857,4.019831676312466,53.30356805066168,1015.0167251589788,0,48.37842811530948,38.12369649516884,33.2701982022604,11.957288798371884,19.56069984217036,0.1583183210751882,Retaining Wall,0,3.0,58.30226635646041
25.99802553318809,55.70759887921193,12.462965849045894,4.371621836509809,1044.7119321839634,0,33.777936906256826,11.846654911378243,29.635604452166103,28.19268371269612,22.85175961393013,0.7869766722284186,Retaining Wall,0,1.4412512676999172,44.78221946258312
13.58383218522616,95.73548495829692,2.1622550340910007,71.48299959022737,1037.56485351305,1,20.700045085586208,46.050332989982,23.72724421821792,16.7498933386014,16.996737821583597,0.3203913189150347,Drainage,3,3.0,56.78193894584388
33.6167229262396,45.56614284629671,0.5798973996325296,95.30194928093334,1011.0086021461362,0,48.66543213628108,45.17581728154486,20.55347907355365,16.354513604438125,20.14234438413612,0.6198612671576733,Geosynthetics,2,3.0,37.35540945726167
23.04620804375179,68.74793716267612,7.207011153037306,4.332054824784537,986.209823950032,0,26.01756374368138,34.42555158661658,25.470866939692318,42.32881622221184,20.924145688620424,0.1146798252420087,Drainage,3,3.0,53.31520028229131
20.36654849976309,33.814870887951386,14.377183570176154,10.30841611668406,982.1138218417418,0,18.75553846469288,35.25053674102723,22.686785099217037,22.12899907817456,15.464504127199977,0.321420241156967,Soil Nailing,1,3.0,36.67015847368819
16.613890302615673,43.38415379122143,13.864987086041188,51.55929737435348,1041.1961566883854,0,41.58200949625066,5.240261388635984,39.636125771305984,25.282571152586183,21.075448519014383,0.6488672930666418,Geosynthetics,2,1.1049765897446369,30.761681126201832
29.355842235855416,72.28188533516568,15.853407039007784,98.24621044111832,1013.1999442220858,0,14.52268334951752,49.31922047511209,22.812448945347136,42.93341320010532,16.705241236872915,0.2742061322902506,Retaining Wall,0,3.0,54.23244408467446
21.403758305413717,76.35285569909188,13.92496512538619,41.14567308107999,1026.458643554943,0,58.56763375430275,44.50246716091165,38.1057059326709,8.950578157347914,15.650515929852794,0.8803121967498171,Drainage,3,3.0,43.861892765061874
24.21084872171621,70.66970730712677,12.26571157202924,61.55729545542656,1041.7153889946196,1,41.619863220606845,45.27978015785414,29.641467244402065,31.75780338909723,24.488855372533333,0.6612283994434204,Geosynthetics,2,3.0,67.12824246883648
10.46974501090888,90.87209911995028,9.723241935152904,76.16533303200376,1001.3261294039288,1,59.29477604608779,34.66600416728924,21.8344597435944,31.019705661786706,24.656320330745597,0.8702783932967957,Retaining Wall,0,3.0,30.82554035200367
25.44088742689693,99.53836545759228,4.169966409759411,92.79200892164285,1042.7034112873944,0,26.9446711739318,20.51541178945414,40.318251235789646,24.134655617000384,23.08397348116461,0.3953907022511207,Retaining Wall,0,2.928340823940191,57.847411651920005
25.302393068060532,83.47032895070379,11.37096111713236,17.701665109231847,981.9272707599382,0,58.560258059519896,45.214189209071634,34.49076425591534,42.339858864084185,18.046137691733705,0.033985142624675,Soil Nailing,1,3.0,53.688348312580246
25.423349921868923,62.55642489006312,12.732494964166822,91.14260153205235,999.5947975113892,0,17.27811238643118,18.118261766803656,25.894037821589325,47.43005276010617,15.97672114006384,0.5761399633551028,Geosynthetics,2,2.21410966519148,37.16729112307702
33.59370196286561,88.37542686178719,2.474866568294325,62.64242471491316,1036.8236476569737,0,12.034738617351422,30.32201945039913,42.3670293583167,25.940113786112484,21.842330265121568,0.3391935027253723,Retaining Wall,0,3.0,59.02920549697152
27.045507477587087,38.42711759162012,11.302946772062697,80.56069161573312,1039.7254222826552,0,11.649203022730129,9.487893755474708,21.131457846763787,25.526617294927988,19.40152493739601,0.4481883759223533,Drainage,3,1.3125850855844523,30.67516106347668
18.98769751434465,77.82894875121508,1.954974263871032,29.55552224361168,1046.138477675031,0,33.24351852996135,46.48800335597376,25.045490204944077,27.592867835183515,16.22038234844779,0.6811102139227488,Geosynthetics,2,3.0,43.31503202392264
20.925798844983536,66.28364512174038,10.941536046129835,50.01009596293442,1001.2107890724732,0,14.15020987392974,11.3346705997046,38.801173195146525,37.54058138748777,19.951769101112703,0.7006646670708717,Soil Nailing,1,1.9350050675339443,82.14831571813033
27.44077989818162,42.46461203790029,3.178377820372831,20.895919013419807,1034.6164909931294,0,35.60839420838009,15.120356257868329,37.73444825774723,35.0627130814533,15.343885211152184,0.0275564148658153,Retaining Wall,0,2.399988418195032,62.446325603819645
11.505636790731746,98.10535320961498,2.3802709441666603,85.46041335567958,1048.9591211854186,1,26.375025175445025,30.116037115769675,27.23179234311195,15.02757271430992,24.093204020787823,0.7693026728396135,Retaining Wall,0,3.0,51.26212054060325
26.669167886141693,53.69061938451233,2.262001120276733,20.457909251008253,1016.8904210578228,0,26.78144962370578,39.38418500958417,21.550621883819577,7.875290686970449,17.58779981600017,0.4935189149560789,Geosynthetics,2,3.0,36.2528325857733
26.765946740453984,73.07963841743684,18.220506256618137,54.83267785773366,997.6817402746616,0,41.780449827258494,32.870808767133454,41.4519518056236,47.71643584175552,21.62522284353982,0.55669877332455,Geosynthetics,2,3.0,66.72005007480345
15.259564026846022,91.50159662674665,11.961746349048845,41.79132133723797,982.7273620778028,0,18.15490030758101,15.446026076007028,27.84244095174756,16.748139188016694,18.11711076089411,0.2979941851898525,Geosynthetics,2,2.1421378769882184,38.57383742539616
13.223157441371333,65.46821907403745,5.003174444042779,4.958951320552152,1033.1757143948666,0,48.32766851698655,5.042436913737065,24.89283537320663,33.73685081107663,20.200680211778103,0.4208337860005809,Soil Nailing,1,0.6403112923104379,45.20809304574794
17.885708773104597,38.05964951235024,1.4289775598418286,41.21476492229073,989.7191769106928,0,39.10154598893173,39.071776113834765,32.90154555902443,42.27971012346751,20.4671027934328,0.7103751339793317,Drainage,3,3.0,60.34357459523527
19.092769273565565,87.3117359043103,10.72362837024205,78.43974193260598,1007.0859824501674,1,55.74723144237554,49.33432966599922,42.75567998206118,18.51245377462338,16.84854455525527,0.7767138029442585,Soil Nailing,1,3.0,53.99045573048349
24.25491926044699,54.72496369411604,2.896059417536172,52.89325210024439,1001.6494517157278,0,28.24203268837617,41.44609041377407,21.088664446084383,33.594503614561795,24.695846277645582,0.387106181167978,Retaining Wall,0,3.0,36.93502692871259
20.96503783655801,98.81468082242873,15.568058688090014,30.47968906588412,1009.1795471067556,0,59.135749603356274,25.70929781704769,39.14510220077219,9.85551085171512,22.751328233611147,0.6911175326513301,Geosynthetics,2,2.938850259371281,53.456745364396696
34.70934595148066,91.86778125111906,9.922193132036146,44.54133154310441,1043.4199296452794,0,38.79138233570116,45.6695267629598,34.31183069846772,48.646914996904734,24.39498941564189,0.258043501688438,Drainage,3,3.0,29.446145126826533
12.551120268700702,89.741453334427,14.528977697146797,77.42655997733135,1009.8163432855304,1,58.67009780937669,23.443145290325752,30.636227913795423,7.617122377278164,23.94827350427649,0.8320226651775152,Soil Nailing,1,2.3628098154765653,36.74823797392737
15.221918902370868,54.93772242765296,7.9145319764028415,66.81537597839832,1043.8921018836536,0,11.353032702355767,28.62203379095604,38.602011102626506,24.717860322843933,20.97899978811085,0.6098142389073653,Geosynthetics,2,3.0,34.850120879622594
14.032737947124907,82.9990844466346,14.046454892407212,11.090324122416128,1036.37806017905,0,46.3988161206194,26.470839532805748,44.14561061104081,29.15686589270105,24.218742350231167,0.775186516066895,Geosynthetics,2,3.0,17.072159654161737
26.32770813663496,99.04303441011122,13.692287126860244,53.12465781942654,1000.1864832447952,0,50.831076214636816,25.143074269948624,25.73015527906728,40.57168003985138,15.884925020519194,0.4771548523178474,Soil Nailing,1,2.6250910813251465,54.97652733258932
16.332290063494554,66.84251283659319,11.22832416151407,19.869523899261708,1002.2662313335932,0,12.65866433382438,39.88358461822576,23.59118412680299,10.450783268258956,16.959828624191452,0.2291092849819552,Drainage,3,3.0,39.858283825060106
21.657769321407656,62.95125084686621,16.914792683162588,97.8407309112806,1005.8890957220998,0,38.94848320081229,28.70460082712714,42.82204363056742,24.836358823482943,15.45227288910538,0.4292311133136439,Geosynthetics,2,3.0,51.23196000282631
16.11063980004007,31.02660746804496,11.649471472047535,73.86253730248428,1022.3953034134072,0,50.09711467947242,19.252270491134723,36.72382693643259,18.48702062945536,18.25330330763264,0.3814853944783207,Retaining Wall,0,2.457640769627341,35.21960058509936
13.974239591137993,79.01426381144555,11.562208215596446,8.100079496575418,1027.184376199892,0,38.05193626115364,16.617117544631526,30.94965053904915,19.040482206200306,18.88677289689482,0.3327165434401591,Retaining Wall,0,2.1464891380998417,53.27168310023175
12.759378529107629,90.09342980212978,6.159662146846672,24.822925918601,1048.0560884994345,0,13.190679520273331,6.698629263534502,34.33148925660708,40.04545622293629,17.71349031773896,0.2121737477414783,Geosynthetics,2,1.5762522325002135,47.92867707788374
26.408239736631835,47.322003025728094,18.630125322351333,7.812567561224593,1044.8561244447942,0,44.67236204491557,31.24378228473707,38.6403476294061,5.245742526432491,23.28737509151929,0.7591671418798062,Soil Nailing,1,3.0,55.43456139789147
13.454573783715343,52.05172039802598,10.342791431075703,37.009635765878265,1022.8310204997988,0,13.029845733665432,15.34826369304654,39.32579746764293,38.70876386011848,18.567533266935893,0.0863516613205604,Drainage,3,2.672211996895817,24.886215672026054
14.914559042001336,65.04739149283095,7.834293151471428,82.2684554489393,983.2367145649378,0,50.873444750821925,11.666026490737238,42.99735452047412,41.46792935553978,17.80934509687381,0.8875609298858339,Geosynthetics,2,1.647332887305058,24.49896021906336
19.2181292665241,35.04561101530618,10.832845831252351,6.675554834442066,1018.1715334274892,0,12.15170916533472,34.422348372245494,30.67106972239057,45.56130097289311,20.426960831582484,0.1750247228977535,Retaining Wall,0,3.0,41.100479706979776
30.52483074619838,36.27497332691159,2.904842774694749,16.535719938920312,1008.2548154890944,0,16.86986905051854,35.6544166019697,27.33527275048488,33.20968114537176,16.409242249747628,0.9798736518515412,Drainage,3,3.0,64.07854625072656
12.427531894826531,59.47775312216565,5.302504742424096,26.744524368225207,1018.134510780234,0,23.755379526163424,38.84697015159497,35.99160666974605,20.00548977225085,23.0219698075404,0.9884680480870744,Drainage,3,3.0,37.583123003298105
30.9486226874701,48.28532668923951,6.133637243396168,62.408030164130025,982.8123461281942,0,41.66823961304,27.660960335236616,30.39319748198826,24.22556296469918,15.745506436797708,0.3983870412411517,Geosynthetics,2,3.0,70.17396107181612
12.402460197349075,58.4226111772938,10.303175383626426,97.46834478583918,1049.7033545199024,0,58.8179549815653,45.232457234174895,34.86496134872445,48.63812370293432,24.86886936600517,0.9878210726322628,Soil Nailing,1,3.0,61.07784169923943
34.411486625334895,61.80704086699566,13.910216676155535,82.27320656705544,983.987085929372,0,15.891142630996722,47.13542390292025,30.499644961398754,44.65340718961335,22.722447692966576,0.8690685172807263,Soil Nailing,1,3.0,54.58712177608562
21.71628004119254,98.33913777173828,5.744049242554312,20.09265169060389,999.0875954033304,0,17.13538346069592,41.331692290662026,23.82489466695436,25.85866590947489,16.987156815341724,0.0824302769466656,Soil Nailing,1,3.0,53.52614260884194
34.41902720475843,96.0981874071986,2.715319911777827,71.00628066747386,985.0486820256598,0,28.443519835049017,33.601706690368424,31.73566879147396,47.43783531999151,15.055221171236024,0.9473285636286182,Drainage,3,3.0,64.03904757210867
25.12113799362615,39.78111060778362,11.184363655504804,55.63877522380456,1018.332777420299,0,51.81095688776601,18.66744291160349,37.27294554852582,42.03296939329065,23.15461428454834,0.0425143859045942,Soil Nailing,1,2.569809047614586,40.297416861152186
28.481589484957546,91.78101816125724,17.092996627575076,49.162786519733736,1004.6272807587908,0,33.36154763754071,49.23252147290995,39.98209519169124,45.549043774690766,22.06857343847617,0.1819142937391071,Retaining Wall,0,3.0,57.218418799008695
10.979694806358015,35.6144663631055,8.364641727361562,90.83858070043304,1006.2709889996902,0,26.080530012791083,17.336127523637224,32.33315691991367,35.733975555916444,22.290071680409877,0.5845955408466743,Geosynthetics,2,2.25828157914293,62.77320084663691
17.07017406441024,65.53448288024279,9.515458178941232,58.8129755949194,1035.2417264600558,0,38.06019161044306,14.119561489569396,24.130947255260025,43.59443195578977,22.71270346685946,0.0807371784000136,Retaining Wall,0,1.79535055216117,31.581485628005247
13.004914030329225,41.47369300768358,5.78417024309725,13.720967479296888,1043.2814080898522,0,23.0261598722875,24.896935120396225,30.36719274123579,45.129476360044656,15.740446517340905,0.1617277569893689,Soil Nailing,1,3.0,70.70886026883517
17.403504938053622,55.61245017498538,16.176682466321072,16.496779055647835,991.5987888181104,0,30.057995362376047,7.557825682057481,39.65734822104245,9.140746304330214,18.584657285442727,0.9534917871122388,Geosynthetics,2,1.30036832839395,79.78112795849472
12.968192973856102,82.03381579540653,2.413298907684769,92.19734138855232,999.528385804197,1,26.63025746160209,49.03225091023059,30.32148176542682,48.43476394972964,16.158690595251297,0.994687884887608,Geosynthetics,2,3.0,51.286972002021294
17.9495794848494,59.715383554979496,3.4217743538423395,8.020519581616114,1013.091003413761,0,50.207051120732295,31.47951003873912,37.41326984010556,20.012589444382847,23.631034258755932,0.7981365417802972,Soil Nailing,1,3.0,41.9381948996662
20.35657486286675,86.48659012999336,19.9991322551545,13.791411041737966,987.9017169099392,0,56.21278632190004,30.062844124887885,32.680342041952244,24.795477931251,21.23298126827558,0.5152093914647028,Geosynthetics,2,3.0,49.79337910913435
11.603687408719608,80.31709977262793,13.644315052590398,65.31136838100272,1007.0576657436122,1,47.97860960784559,34.51083259548739,26.03057812773492,40.63566916367669,18.30898024852649,0.9003009356916752,Soil Nailing,1,3.0,44.08746366164036
27.31180298425049,95.99876123477114,10.96104813153421,22.433741140043484,1001.146163193042,0,31.95417880149917,27.3660641499743,39.90376270057686,34.9203337507624,15.635583502860236,0.1118987708835687,Geosynthetics,2,3.0,30.788378742415915
24.16503635516438,67.39092144101141,15.902158903166244,82.60991034111457,1044.5383435923402,0,35.216748874833186,6.442858269254371,22.10533635176717,45.18769605962258,18.109823217156624,0.9428918692450088,Soil Nailing,1,0.5575169486135068,62.15873316536945
16.634737273486135,86.15035677914567,19.93764909342883,41.60064778713563,993.8973884304849,0,16.253684696471783,32.554007997817855,33.12225706887877,23.025818784954748,18.25183322026747,0.3515529274554322,Retaining Wall,0,3.0,17.42770724346
23.08120133666749,52.60349744359363,3.817485617015086,48.23998127880385,1030.484797865137,0,47.34323555672689,37.227824463039376,25.222275856085123,21.797967365427137,22.29606178338064,0.8614893912331945,Geosynthetics,2,3.0,41.04545379726196
12.348512768961042,54.20220915629052,15.82786077515552,12.863815767692357,995.112524612742,0,39.823783969752206,23.753707728082396,21.67664071353439,6.425998229359386,21.375574713552133,0.668373405985391,Drainage,3,2.365500920569168,42.04071284261266
24.398662388904484,58.03573245070538,6.843241651743215,2.8163609753353414,1023.796086513344,0,55.12199980687182,39.07830074320368,32.57334842708122,25.822641950134614,23.872127425763267,0.960274304055722,Retaining Wall,0,3.0,54.83635682599026
33.23240493940536,58.76410140086623,14.624653699705425,75.92362322417372,1020.7393509698336,0,20.03055717875766,15.215058470228929,32.489053898373086,37.58318466480989,19.72214925161949,0.8646779477958182,Drainage,3,1.9718297646165095,52.12098418315008
17.96422381128309,37.227725446618216,14.15319455075554,7.398970375480484,1012.1107004896656,0,47.98630609663061,14.95744659797828,37.67252254189302,18.55304229317972,16.195942459383016,0.8878978135509061,Retaining Wall,0,1.8276834434525029,28.667390057902978
26.68525949909204,66.33692575323045,19.966600855960827,64.01590204338349,1037.183511152735,0,44.23358308595949,12.263764445940827,38.61876732629762,25.822693115322863,22.13244787222995,0.6317543561200305,Retaining Wall,0,1.7554556798843937,45.18826846790535
13.294946560109803,36.77622534883179,2.2374410367293174,53.7531451344345,995.5902036064732,0,23.29227669048761,21.73976419051228,38.19478721732242,14.872899581837512,22.60785048616897,0.8331585309762758,Retaining Wall,0,2.797633960568961,51.10062835487315
27.90818010296414,92.28334950738348,0.0425078963305547,51.84905463875859,1013.4096156817436,0,43.36893197704126,43.11554159250876,30.238968322918875,39.77545126421573,20.61277197569496,0.7571311507613385,Drainage,3,3.0,28.64027496394925
17.235152323680026,34.32913482563052,14.955689292222456,29.968502216307435,1048.7692320996234,0,56.21866902883248,42.256042796707895,35.79224468066406,7.723020260351619,22.70967179954561,0.1616231309038872,Retaining Wall,0,3.0,20.681123204871373
14.57978405017792,61.47861012165161,11.375538365976135,75.60286356710962,992.8283252501764,0,55.921799383355946,22.22708935835767,34.423631066099006,36.74223747502242,19.93795596364391,0.648596891353243,Geosynthetics,2,2.486646865195553,35.00099082687087
24.66282337025208,49.92858464733013,13.817482559233136,40.06135513846922,1018.180271838826,0,45.98132872580707,31.510343119110644,30.53904390292299,22.052300528524256,20.22732829381994,0.1481755465201586,Geosynthetics,2,3.0,27.91578607707477
10.502688654687338,40.840859095813535,15.070500696527954,15.125457180975566,1000.517404831593,0,12.403655626703005,37.436734241371205,34.93031735464983,6.871823122420436,19.275410183585496,0.8694561218855299,Geosynthetics,2,3.0,39.36499224253927
30.72350073043408,84.86856835895486,9.870131035516724,5.604314037767222,988.666424165076,0,53.61321686600808,15.854304858261036,43.68119691765656,43.40613142813036,15.254191267440952,0.0659497993399684,Retaining Wall,0,2.4723633147512576,69.63980286469713
10.117386904813676,80.0452679243668,7.130690500811689,34.2547995787465,1039.611508662478,0,42.888930350227,12.56634886526362,24.82234359203444,26.947483843152437,16.078914269933044,0.9870466701932752,Soil Nailing,1,1.1616337009952689,25.473565294463608
26.94541341990575,40.21635231270592,15.407517726049967,60.80549794500912,1020.4375189100142,0,25.52171265913672,48.744319694554,42.64430239463816,31.96935363272581,15.314291856867342,0.4006266661377115,Soil Nailing,1,3.0,25.508634045943847
16.750199329804122,74.2935948774417,7.602598573321089,22.032209319154276,1020.5180484457208,0,19.362518085284965,32.79007909443283,21.33638784957996,37.94138111860056,21.364104112637804,0.1706293537014356,Geosynthetics,2,3.0,70.97967823028466
28.379850553064877,85.47886171313122,12.443845389808324,74.22047933730614,1018.1734316085274,0,15.810193149865857,49.16370748251487,27.70973032254152,34.47834948505349,18.143559810763268,0.9356749836612228,Retaining Wall,0,3.0,71.5513619794643
34.05471362793595,84.13325542589209,17.86812053031309,10.872581326500796,992.9127674774122,0,12.511844962888048,20.199019420950307,27.203631215288205,37.88855918665752,20.08570691164703,0.0454259862298479,Drainage,3,2.7788582065275,23.131683842436207
16.21882858799895,36.45957183643531,3.1678294420277786,47.19647572483107,1019.8043215910322,0,47.70516239753782,36.63642649883592,35.65912769702264,39.3026758060036,24.07566473926093,0.4701056345089834,Drainage,3,3.0,32.12852301809096
24.40393336044592,77.98589033320434,0.1781231978391506,53.67042533245972,986.397231010479,1,21.792149947163765,15.017163644355698,23.28062379443226,31.51181887540749,17.49292229148875,0.7702271279245027,Geosynthetics,2,1.6747020941494226,35.40677137111615
24.80104828179597,80.12167446185039,5.135132223973981,82.10120962669403,1027.7849309293858,1,11.212646802162752,16.754007707326082,42.05869029599384,21.453702390849053,19.103829230356297,0.316750475431701,Retaining Wall,0,2.806855408194925,69.5204036008863
24.306297644771835,90.35163869294192,15.949438868931775,11.7947682957816,983.6020017641667,0,29.863532592099464,28.03559545713308,40.71378521162603,15.94139673723542,22.555511385430485,0.5288346699028011,Drainage,3,3.0,39.82403321537641
15.577040816015458,65.56310372054907,11.336512849803215,0.167499407382099,993.2405781880184,0,34.130354029616946,19.382815647863204,36.30164549213194,45.630645649375424,17.287981654916223,0.7004130163138019,Drainage,3,2.456826366070981,49.09793119546387
33.81872528792462,62.27658002123501,18.92321727070864,53.37097117512868,1000.5952457965916,0,18.461511545006346,12.5429703728263,31.460345794804944,48.64661800871991,15.76979909828793,0.9519764210013208,Drainage,3,1.6423719044920708,45.11891950051449
21.178134465440685,97.5581427443629,10.957481997233586,15.072507218414543,999.5251852361916,0,12.202416808127488,16.82963158951967,43.32390105355197,21.0948239794194,17.89751452913768,0.1027026392710299,Soil Nailing,1,2.953717706353576,44.81036413736821
31.160216811778195,85.75585790171274,5.3156276517729895,57.16933663458366,1036.8471602272225,0,19.456274154903443,6.608677750963909,40.7686638680139,10.05398280825351,16.612212872540045,0.1572267037149197,Soil Nailing,1,1.7466471439570266,77.64300341978978
27.48698188293761,69.11116935645424,15.317706093986718,3.2902805759430387,1000.1425451221224,0,43.95513809182872,36.6990629664869,32.48287870203112,15.014179720239406,24.29697652342573,0.5088708951940669,Drainage,3,3.0,40.293398082064535
17.43592377137834,53.14319499178957,13.151007718300209,49.06750195610419,985.1770531485316,0,14.11218386256032,27.14524956886377,37.54683386135778,35.180030569423536,23.08120379564417,0.4184749611500469,Retaining Wall,0,3.0,82.3203422167513
30.34494549256193,89.16665972024575,16.41366719923173,39.07400058216071,984.7587885509424,0,37.751851527849695,9.240937988203653,34.17324880449212,12.782001648124885,21.33403756510424,0.4107961606836664,Drainage,3,1.4802854966831054,32.74480887734226
19.912643521174616,61.88054726250833,13.359969520448349,15.624738243717706,990.4589463569456,0,17.320599395408333,12.726229690782104,34.69855595970661,40.105502287744464,23.714605901877174,0.2969615029361532,Drainage,3,2.1075547556462704,34.65676309463642
32.027579927779044,36.487963451071245,9.038980207390308,46.78472413688216,1007.5934330323696,0,19.784458679020968,9.61405421506898,28.27440173593678,46.53636079436211,23.036720768991145,0.5606847985089561,Soil Nailing,1,1.4256984933267698,32.68184014307866
24.531821815896468,61.84329908994079,5.541653381874207,47.716940830353096,993.7769963615224,0,29.65389416333493,32.56667637241444,31.55211511562242,48.364318178548125,16.86570058886036,0.8832883361657162,Retaining Wall,0,3.0,48.123177417147126
32.043384046371315,91.03778773051025,1.112009295385179,6.788143433830562,996.4515651641248,0,15.041266802686568,9.23946636256222,21.953035769743604,5.419647768870081,23.92558998489978,0.1609243405378638,Geosynthetics,2,1.424839656951878,61.05163637043162
